shapeid,partid,x,y
0,23,108.47462,-6.452080988
0,23,108.4878036,-6.45680104
0,23,108.5395614,-6.486911717
0,23,108.5745549,-6.669610284
0,23,108.6054794,-6.7616513
0,23,108.6630966,-6.767347915
0,23,108.7053329,-6.795993748
0,23,108.7487899,-6.812188409
0,23,108.7922469,-6.811130467
0,23,108.8349716,-6.787855727
0,23,108.8432723,-6.797946873
0,23,108.8586532,-6.802422784
0,23,108.8761499,-6.804864191
0,23,108.8896591,-6.809014581
0,23,108.8951929,-6.814222915
0,23,108.9035751,-6.822198175
0,23,108.9118758,-6.834893488
0,23,108.9230249,-6.844659113
0,23,108.9448348,-6.849379165
0,23,108.9689234,-6.848321222
0,23,108.9834091,-6.841729425
0,23,108.9907333,-6.82789479
0,23,108.9926864,-6.805352472
0,23,109.0013127,-6.78915781
0,23,109.0208439,-6.788669529
0,23,109.0415145,-6.795586847
0,23,109.0534774,-6.801527602
0,23,109.0920516,-6.831475519
0,23,109.1154891,-6.838555597
0,23,109.1428329,-6.856215102
0,23,109.1504012,-6.857028904
0,23,109.1769312,-6.856215102
0,23,109.3518986,-6.875664972
0,23,109.438243,-6.860121352
0,23,109.4929305,-6.801527602
0,23,109.531993,-6.835137628
0,23,109.7255966,-6.86305104
0,23,109.8963322,-6.918226821
0,23,109.9406844,-6.923435154
0,23,109.9838973,-6.922621352
0,23,110.1142684,-6.903903904
0,23,110.1388452,-6.897149347
0,23,110.1495874,-6.887302342
0,23,110.1528426,-6.881768488
0,23,110.1697697,-6.860935154
0,23,110.1775008,-6.856215102
0,23,110.1883244,-6.860284113
0,23,110.1920679,-6.869805597
0,23,110.1935327,-6.881117446
0,23,110.1980087,-6.890883071
0,23,110.2125757,-6.899997654
0,23,110.2587997,-6.920993748
0,23,110.2929794,-6.931247654
0,23,110.334646,-6.961358331
0,23,110.3557235,-6.972914321
0,23,110.3810327,-6.975681248
0,23,110.3990992,-6.967868748
0,23,110.4150497,-6.957452081
0,23,110.4345809,-6.952406508
0,23,110.4560653,-6.950941665
0,23,110.4724227,-6.946384373
0,23,110.486176,-6.937920831
0,23,110.5270288,-6.895196222
0,23,110.5715438,-6.836195571
0,23,110.6447046,-6.688164972
0,23,110.6573999,-6.643975519
0,23,110.6632593,-6.606052342
0,23,110.6648055,-6.565362238
0,23,110.6696883,-6.546319269
0,23,110.6784774,-6.534600519
0,23,110.6818954,-6.521905206
0,23,110.6710718,-6.49993255
0,23,110.691661,-6.4960263
0,23,110.7019963,-6.488702081
0,23,110.7187606,-6.465752863
0,23,110.7304794,-6.4569638
0,23,110.7810979,-6.436455988
0,23,110.8081161,-6.431735935
0,23,110.8181258,-6.428155206
0,23,110.8337508,-6.420668227
0,23,110.8422958,-6.41806406
0,23,110.9031682,-6.410821222
0,23,110.9248153,-6.403741144
0,23,110.9340926,-6.411065363
0,23,110.9617619,-6.427911066
0,23,110.9725041,-6.431735935
0,23,110.9921981,-6.432305597
0,23,111.002452,-6.431247654
0,23,111.0068466,-6.428317967
0,23,111.0107528,-6.420993748
0,23,111.0192977,-6.426364842
0,23,111.0267033,-6.435316665
0,23,111.0278426,-6.438409113
0,23,111.0408635,-6.447360935
0,23,111.0517684,-6.456719659
0,23,111.0592554,-6.469903253
0,23,111.0654403,-6.509372654
0,23,111.0823674,-6.543877863
0,23,111.119314,-6.649672133
0,23,111.1370549,-6.685479425
0,23,111.1443791,-6.691827081
0,23,111.150564,-6.692966404
0,23,111.1569117,-6.692071222
0,23,111.3425399,-6.712823175
0,23,111.3663843,-6.712009373
0,23,111.408051,-6.701755467
0,23,111.4287216,-6.6991513
0,23,111.4441024,-6.689060154
0,23,111.4777938,-6.640313409
0,23,111.4934188,-6.623467706
0,23,111.5198674,-6.639906508
0,23,111.5769963,-6.650974217
0,23,111.610118,-6.664971613
0,23,111.6214299,-6.674574477
0,23,111.654633,-6.716241144
0,23,111.6726994,-6.733656508
0,23,111.6949976,-6.755140883
0,23,111.7168075,-6.770684503
0,23,111.7404077,-6.781670831
0,23,111.8073023,-6.799493097
0,23,111.8494572,-6.803887628
0,23,111.8662216,-6.807793878
0,23,111.8823348,-6.80868906
0,23,111.9043075,-6.801527602
0,23,111.9365341,-6.78492604
0,23,111.9585067,-6.779392185
0,23,111.9762476,-6.784844659
0,23,112.009939,-6.818617446
0,23,112.0678817,-6.893649998
0,23,112.083995,-6.90601979
0,23,112.1069442,-6.910821222
0,23,112.1506454,-6.9100888
0,23,112.1928817,-6.904554946
0,23,112.2265731,-6.892673435
0,23,112.2370712,-6.890883071
0,23,112.2781682,-6.890883071
0,23,112.298676,-6.887465102
0,23,112.3396916,-6.873142185
0,23,112.363536,-6.870538019
0,23,112.4000757,-6.876722915
0,23,112.4150497,-6.882500909
0,23,112.4223739,-6.8788388
0,23,112.4292098,-6.873223566
0,23,112.435232,-6.870538019
0,23,112.4548446,-6.875420831
0,23,112.471202,-6.887139581
0,23,112.4860132,-6.900567316
0,23,112.500743,-6.910821222
0,23,112.5227157,-6.917657159
0,23,112.5428166,-6.917575779
0,23,112.5571395,-6.907891534
0,23,112.5628361,-6.887302342
0,23,112.5621851,-6.874200128
0,23,112.5625106,-6.866794529
0,23,112.5681258,-6.865411066
0,23,112.5827743,-6.870538019
0,23,112.5898544,-6.876071873
0,23,112.596202,-6.885186456
0,23,112.6010848,-6.895603123
0,23,112.6037704,-6.904554946
0,23,112.6025497,-6.925957941
0,23,112.5866805,-6.965590102
0,23,112.5827743,-6.989922784
0,23,112.5871688,-6.999607029
0,23,112.6095484,-7.033379816
0,23,112.6180119,-7.041192316
0,23,112.6286727,-7.045342706
0,23,112.6433212,-7.039483331
0,23,112.6573999,-7.037855727
0,23,112.6657821,-7.054864191
0,23,112.6337997,-7.063734633
0,23,112.6176864,-7.070570571
0,23,112.6106063,-7.079359633
0,23,112.6141057,-7.091241144
0,23,112.6225692,-7.108493748
0,23,112.6328231,-7.123793227
0,23,112.6416122,-7.130547784
0,23,112.6583765,-7.137627863
0,23,112.6746525,-7.154473566
0,23,112.6838485,-7.174899998
0,23,112.6789657,-7.192640883
0,23,112.6643173,-7.198825779
0,23,112.6037704,-7.192640883
0,23,112.6201278,-7.21493906
0,23,112.6455184,-7.230157159
0,23,112.7006942,-7.254652602
0,23,112.7163192,-7.239190363
0,23,112.7295028,-7.220472915
0,23,112.7451278,-7.205173435
0,23,112.7682398,-7.199395441
0,23,112.7844344,-7.205498956
0,23,112.7978622,-7.218926691
0,23,112.8086044,-7.234551691
0,23,112.8232528,-7.262627863
0,23,112.8266708,-7.277927342
0,23,112.8263452,-7.293226821
0,23,112.8181258,-7.329522394
0,23,112.8161727,-7.346937758
0,23,112.8160913,-7.387139581
0,23,112.807465,-7.407321873
0,23,112.7700301,-7.432712498
0,23,112.7614852,-7.448907159
0,23,112.7614852,-7.53118255
0,23,112.8448999,-7.592868748
0,23,112.9720158,-7.647637628
0,23,112.9904891,-7.651950779
0,23,113.0162867,-7.6522763
0,23,113.03712,-7.655043227
0,23,113.0560002,-7.663018488
0,23,113.0761825,-7.678643488
0,23,113.1115015,-7.713148696
0,23,113.1326604,-7.727797133
0,23,113.1653752,-7.735935154
0,23,113.1872665,-7.745049738
0,23,113.1995549,-7.747491144
0,23,113.2082626,-7.746270441
0,23,113.2297469,-7.740817967
0,23,113.2412216,-7.740655206
0,23,113.2609969,-7.750176691
0,23,113.2853296,-7.781670831
0,23,113.299327,-7.788506769
0,23,113.32309,-7.785577081
0,23,113.3425399,-7.777764581
0,23,113.3777775,-7.754327081
0,23,113.4137476,-7.736260675
0,23,113.4358016,-7.729180597
0,23,113.4568791,-7.72633229
0,23,113.4728296,-7.722100519
0,23,113.5045679,-7.703789972
0,23,113.5285751,-7.700372003
0,23,113.6589462,-7.720147394
0,23,113.6710718,-7.717950128
0,23,113.6909286,-7.709079685
0,23,113.6999618,-7.706638279
0,23,113.7229924,-7.708265883
0,23,113.7630314,-7.722832941
0,23,113.7858993,-7.72633229
0,23,113.8038843,-7.721774998
0,23,113.8165796,-7.710625909
0,23,113.8371688,-7.686130467
0,23,113.8547469,-7.677015883
0,23,113.8696395,-7.677992446
0,23,113.8860783,-7.683038019
0,23,113.9094344,-7.686130467
0,23,113.9305119,-7.683851821
0,23,113.945079,-7.677992446
0,23,114.0161239,-7.618096613
0,23,114.0455835,-7.611993097
0,23,114.0773218,-7.630791925
0,23,114.116954,-7.680596613
0,23,114.1403915,-7.700860284
0,23,114.1722111,-7.713474217
0,23,114.1959742,-7.714125258
0,23,114.236827,-7.703301691
0,23,114.2585555,-7.700372003
0,23,114.2736109,-7.705498956
0,23,114.3100692,-7.740655206
0,23,114.3252059,-7.750258071
0,23,114.3344833,-7.753187758
0,23,114.3475041,-7.754327081
0,23,114.3696395,-7.753187758
0,23,114.3811141,-7.754164321
0,23,114.3889266,-7.758070571
0,23,114.4067489,-7.77320729
0,23,114.4459742,-7.794691665
0,23,114.4602157,-7.809665623
0,23,114.4672958,-7.830987238
0,23,114.466482,-7.852715753
0,23,114.4602157,-7.894952081
0,23,114.4573674,-7.902520441
0,23,114.4445907,-7.920668227
0,23,114.4404403,-7.932549738
0,23,114.4402775,-7.943780206
0,23,114.4425562,-7.952406508
0,23,114.4454859,-7.959649347
0,23,114.4472762,-7.966566665
0,23,114.446788,-8.014255467
0,23,114.4047958,-8.158379816
0,23,114.3659774,-8.357191665
0,23,114.363536,-8.386163019
0,23,114.3586532,-8.409112238
0,23,114.3579208,-8.419122003
0,23,114.360118,-8.430596613
0,23,114.3715926,-8.45322031
0,23,114.373383,-8.498467706
0,23,114.3767196,-8.5194638
0,23,114.3889266,-8.528252863
0,23,114.4011337,-8.517185154
0,23,114.4051213,-8.491794529
0,23,114.4056096,-8.447035415
0,23,114.4231877,-8.465020441
0,23,114.4274195,-8.496840102
0,23,114.4261174,-8.56243255
0,23,114.4328719,-8.582614842
0,23,114.4453231,-8.602797133
0,23,114.4611923,-8.618340753
0,23,114.478038,-8.624607029
0,23,114.4980575,-8.625258071
0,23,114.5107528,-8.628350519
0,23,114.5359807,-8.645114842
0,23,114.5891219,-8.664239191
0,23,114.5974227,-8.6757138
0,23,114.6033635,-8.688164972
0,23,114.6155705,-8.700127863
0,23,114.6256617,-8.716078383
0,23,114.6247665,-8.740655206
0,23,114.5971786,-8.775567316
0,23,114.5553492,-8.777927342
0,23,114.4676213,-8.748142185
0,23,114.4453231,-8.744073175
0,23,114.3889266,-8.748142185
0,23,114.366954,-8.741469008
0,23,114.3698023,-8.72633229
0,23,114.3919377,-8.700290623
0,23,114.3852645,-8.664727472
0,23,114.34962,-8.632500909
0,23,114.3025822,-8.611911717
0,23,114.2617294,-8.610935154
0,23,114.2208765,-8.63648854
0,23,114.1970321,-8.645603123
0,23,114.1865341,-8.634860935
0,23,114.1748153,-8.619805597
0,23,114.148204,-8.622328383
0,23,114.1040145,-8.638116144
0,23,114.0948999,-8.637872003
0,23,114.0593368,-8.631442967
0,23,114.0507919,-8.627129816
0,23,114.0415145,-8.608330988
0,23,114.031993,-8.604099217
0,23,114.0123804,-8.60947031
0,23,113.9948837,-8.618340753
0,23,113.9799911,-8.620212498
0,23,113.9680282,-8.604099217
0,23,113.9692489,-8.59351979
0,23,113.9731551,-8.579685154
0,23,113.9738876,-8.567559503
0,23,113.9643661,-8.56243255
0,23,113.9542749,-8.564711196
0,23,113.9337671,-8.574476821
0,23,113.9228622,-8.576755467
0,23,113.9056096,-8.573907159
0,23,113.8796493,-8.56617604
0,23,113.8537704,-8.555108331
0,23,113.8371688,-8.542087498
0,23,113.8320419,-8.54680755
0,23,113.8284611,-8.548923435
0,23,113.8259383,-8.551039321
0,23,113.8234969,-8.556329034
0,23,113.8188583,-8.541761977
0,23,113.8138127,-8.50774505
0,23,113.806163,-8.501071873
0,23,113.7907821,-8.503024998
0,23,113.7736923,-8.508070571
0,23,113.7601018,-8.515801691
0,23,113.7545679,-8.524997654
0,23,113.750743,-8.528090102
0,23,113.7417098,-8.528985284
0,23,113.7238876,-8.528252863
0,23,113.7197372,-8.524672133
0,23,113.7218531,-8.507419529
0,23,113.7204696,-8.501071873
0,23,113.707286,-8.492364191
0,23,113.6987411,-8.493584894
0,23,113.6889755,-8.496840102
0,23,113.672618,-8.494805597
0,23,113.6584579,-8.484958592
0,23,113.6404729,-8.458591404
0,23,113.6279403,-8.45322031
0,23,113.5969344,-8.447035415
0,23,113.5905868,-8.442071222
0,23,113.5791122,-8.428806248
0,23,113.5730087,-8.425957941
0,23,113.5408635,-8.430596613
0,23,113.5271916,-8.429294529
0,23,113.4904891,-8.408379816
0,23,113.4838973,-8.402032159
0,23,113.4788518,-8.394707941
0,23,113.4724227,-8.382094008
0,23,113.4665633,-8.377536717
0,23,113.4460555,-8.375583592
0,23,113.429454,-8.384047133
0,23,113.4135848,-8.390232029
0,23,113.3951929,-8.381280206
0,23,113.3459579,-8.3241513
0,23,113.32309,-8.309258722
0,23,113.281993,-8.292087498
0,23,113.2407333,-8.280938409
0,23,113.1979273,-8.2772763
0,23,113.070079,-8.292413019
0,23,113.0267033,-8.302992446
0,23,112.9873153,-8.323500258
0,23,112.9367782,-8.381280206
0,23,112.9026799,-8.403985284
0,23,112.8706161,-8.391778253
0,23,112.8574325,-8.392673435
0,23,112.8338322,-8.375746352
0,23,112.8297632,-8.381280206
0,23,112.8263452,-8.390069269
0,23,112.8178817,-8.396579685
0,23,112.8078719,-8.398858331
0,23,112.7990829,-8.395196222
0,23,112.7898055,-8.387872003
0,23,112.7841903,-8.38681406
0,23,112.7692163,-8.395196222
0,23,112.7551376,-8.407972915
0,23,112.7478133,-8.412855727
0,23,112.7331649,-8.417657159
0,23,112.7168075,-8.419122003
0,23,112.7019149,-8.422295831
0,23,112.6904403,-8.429864191
0,23,112.6726994,-8.447035415
0,23,112.6562606,-8.436455988
0,23,112.6121525,-8.416436456
0,23,112.5734156,-8.4100888
0,23,112.5206812,-8.391778253
0,23,112.4423934,-8.391778253
0,23,112.4265243,-8.387627863
0,23,112.4135848,-8.379082941
0,23,112.3986923,-8.371758722
0,23,112.3766382,-8.371270441
0,23,112.3813583,-8.361423435
0,23,112.3840438,-8.357598566
0,23,112.3662216,-8.341973566
0,23,112.3415633,-8.332696222
0,23,112.3159286,-8.329034113
0,23,112.295258,-8.329766534
0,23,112.2845158,-8.332696222
0,23,112.2578231,-8.343357029
0,23,112.2443954,-8.341973566
0,23,112.2375594,-8.338474217
0,23,112.2330835,-8.333916925
0,23,112.2270614,-8.329766534
0,23,112.208995,-8.323663019
0,23,112.0247502,-8.304945571
0,23,112.0026962,-8.297784113
0,23,111.9707137,-8.277764581
0,23,111.9611923,-8.278252863
0,23,111.9362085,-8.294854425
0,23,111.9316512,-8.299574477
0,23,111.9272567,-8.302504165
0,23,111.9186304,-8.302992446
0,23,111.8986923,-8.296482029
0,23,111.8747665,-8.273858331
0,23,111.8598739,-8.268812758
0,23,111.8337508,-8.270684503
0,23,111.822439,-8.268812758
0,23,111.8112899,-8.264418227
0,23,111.8015243,-8.258884373
0,23,111.7920028,-8.256524347
0,23,111.7814234,-8.261407159
0,23,111.7710067,-8.281508071
0,23,111.7722274,-8.301690363
0,23,111.7703557,-8.317315363
0,23,111.7506617,-8.323500258
0,23,111.7465926,-8.318047784
0,23,111.7418726,-8.306084894
0,23,111.7353622,-8.294040623
0,23,111.7260848,-8.288750909
0,23,111.7172958,-8.29273854
0,23,111.7119247,-8.302178644
0,23,111.7057398,-8.323500258
0,23,111.7024846,-8.327406508
0,23,111.696788,-8.336846613
0,23,111.6948348,-8.346368097
0,23,111.7092391,-8.354099217
0,23,111.7112736,-8.361016534
0,23,111.7075301,-8.368096613
0,23,111.6958114,-8.371270441
0,23,111.6733505,-8.367852472
0,23,111.6540633,-8.358086847
0,23,111.6391708,-8.343031508
0,23,111.6305445,-8.323500258
0,23,111.6237085,-8.323500258
0,23,111.6125594,-8.337009373
0,23,111.5958765,-8.334405206
0,23,111.5616968,-8.316664321
0,23,111.5480249,-8.315606378
0,23,111.5328882,-8.326592706
0,23,111.5178329,-8.329766534
0,23,111.4487411,-8.312920831
0,23,111.441661,-8.29680755
0,23,111.4435327,-8.284844659
0,23,111.4420679,-8.276055597
0,23,111.4250594,-8.268812758
0,23,111.4174911,-8.269138279
0,23,111.399913,-8.274346613
0,23,111.3903915,-8.275079034
0,23,111.3841252,-8.272881769
0,23,111.3724064,-8.264418227
0,23,111.3630477,-8.261407159
0,23,111.3115341,-8.261407159
0,23,111.3006291,-8.262953383
0,23,111.2949325,-8.260430597
0,23,111.2841903,-8.251234633
0,23,111.2761337,-8.248304946
0,23,111.2657984,-8.249281508
0,23,111.2570093,-8.253024998
0,23,111.2531844,-8.257989191
0,23,111.1712346,-8.282647394
0,23,111.1619572,-8.281914972
0,23,111.1582137,-8.272067967
0,23,111.1554468,-8.261000258
0,23,111.1482854,-8.253513279
0,23,111.1384383,-8.249200128
0,23,111.1272079,-8.247735284
0,23,111.1147567,-8.24195729
0,23,111.111176,-8.229180597
0,23,111.1097111,-8.215427342
0,23,111.103038,-8.20680104
0,23,111.095551,-8.208184503
0,23,111.0908309,-8.215508722
0,23,111.0871688,-8.225274347
0,23,111.0823674,-8.233493748
0,23,111.0727645,-8.247002863
0,23,111.066661,-8.252536717
0,23,111.0582788,-8.254652602
0,23,111.0173446,-8.254652602
0,23,110.9982202,-8.250176691
0,23,110.9310002,-8.220472915
0,23,110.847911,-8.201104425
0,23,110.7153426,-8.193129165
0,23,110.705577,-8.190036717
0,23,110.6912541,-8.17587656
0,23,110.6814885,-8.172621352
0,23,110.6606551,-8.169854425
0,23,110.6394149,-8.162774347
0,23,110.6027124,-8.144789321
0,23,110.6027124,-8.151543878
0,23,110.5490829,-8.127618097
0,23,110.5211695,-8.120212498
0,23,110.4962671,-8.117445571
0,23,110.4767359,-8.111911717
0,23,110.4108993,-8.075860284
0,23,110.400564,-8.074639581
0,23,110.3894149,-8.074883722
0,23,110.3803817,-8.073174738
0,23,110.3767196,-8.06617604
0,23,110.3523055,-8.041680597
0,23,110.3474227,-8.03883229
0,23,110.3283798,-8.021172784
0,23,110.3191024,-8.018731378
0,23,110.2873641,-8.015069269
0,23,110.0341903,-7.884698175
0,23,109.9318954,-7.854913019
0,23,109.9060165,-7.837660415
0,24,124.0651962,-5.962497654
0,24,124.0739852,-5.985284113
0,24,124.0711369,-6.011325779
0,24,124.0593368,-6.02743906
0,24,124.0412704,-6.020765883
0,24,124.0374455,-6.0116513
0,24,124.0358993,-5.987399998
0,24,124.0304468,-5.976006769
0,24,124.0185653,-5.967950128
0,24,123.9929305,-5.961195571
0,24,123.9825952,-5.955254816
0,24,123.9689234,-5.935316665
0,24,123.9660751,-5.915459894
0,24,123.9707137,-5.893975519
0,24,123.9791773,-5.869886977
0,24,123.9860946,-5.879815363
0,24,124.0374455,-5.914320571
0,24,124.0463973,-5.9257138
0,24,124.0576278,-5.951104425
0,24,124.0651962,-5.962497654
0,25,132.7973739,-5.609063409
0,25,132.7967229,-5.625664972
0,25,132.799327,-5.641534113
0,25,132.8045354,-5.656670831
0,25,132.8127548,-5.671319269
0,25,132.807465,-5.679864191
0,25,132.8054305,-5.684991144
0,25,132.7978622,-5.680433852
0,25,132.7920028,-5.674493097
0,25,132.7878524,-5.666680597
0,25,132.7849227,-5.657647394
0,25,132.7849227,-5.672539972
0,25,132.7805282,-5.680352472
0,25,132.7727971,-5.682224217
0,25,132.7636825,-5.678806248
0,25,132.7584742,-5.670668227
0,25,132.7431747,-5.630303644
0,25,132.7431747,-5.604424738
0,25,132.7508244,-5.573500258
0,25,132.7653101,-5.545342706
0,25,132.7849227,-5.5272763
0,25,132.7898055,-5.535821222
0,25,132.7912704,-5.544366144
0,25,132.7893986,-5.552911066
0,25,132.7849227,-5.561455988
0,25,132.7898055,-5.557305597
0,25,132.7973739,-5.553969008
0,25,132.8051864,-5.552992446
0,25,132.8110458,-5.555596613
0,25,132.8118596,-5.565524998
0,25,132.7973739,-5.609063409
0,26,132.3186141,-5.513604425
0,26,132.346202,-5.535902602
0,26,132.361176,-5.540297133
0,26,132.3807072,-5.534112238
0,26,132.3776148,-5.544203383
0,26,132.3714299,-5.554131769
0,26,132.3632919,-5.562920831
0,26,132.3535262,-5.568942967
0,26,132.3400171,-5.573663019
0,26,132.3343205,-5.572930597
0,26,132.3315536,-5.568291925
0,26,132.3173934,-5.551039321
0,26,132.3088485,-5.535739842
0,26,132.3071395,-5.521172784
0,26,132.3186141,-5.513604425
0,27,123.7771102,-5.513604425
0,27,123.8014429,-5.522719008
0,27,123.8083602,-5.545017185
0,27,123.8092554,-5.571954034
0,27,123.8147079,-5.595635675
0,27,123.7933049,-5.589125258
0,27,123.7781682,-5.572686456
0,27,123.7531844,-5.534112238
0,27,123.7346298,-5.518324477
0,27,123.7166447,-5.506524347
0,27,123.7016708,-5.493096613
0,27,123.6911727,-5.47275156
0,27,123.7048446,-5.47275156
0,27,123.7332463,-5.475274347
0,27,123.7497665,-5.489841404
0,27,123.7619735,-5.505954685
0,27,123.7771102,-5.513604425
0,28,123.5397242,-5.245538019
0,28,123.5634872,-5.252618097
0,28,123.595551,-5.256768488
0,28,123.6237899,-5.266534113
0,28,123.6359156,-5.290785415
0,28,123.638357,-5.34351979
0,28,123.6337997,-5.366875909
0,28,123.6191512,-5.376560154
0,28,123.5905868,-5.374118748
0,28,123.5721135,-5.366143488
0,28,123.5592554,-5.35133229
0,28,123.5229598,-5.27743906
0,28,123.5198674,-5.251722915
0,28,123.5397242,-5.245538019
0,29,129.9272567,-4.530450128
0,29,129.931814,-4.515069269
0,29,129.9410913,-4.508884373
0,29,129.9484969,-4.514336847
0,29,129.9456486,-4.556084894
0,29,129.9333602,-4.562920831
0,29,129.9160262,-4.563897394
0,29,129.8992619,-4.568291925
0,29,129.8933212,-4.560235284
0,29,129.8837997,-4.555596613
0,29,129.8718368,-4.553887628
0,29,129.8590601,-4.55478281
0,29,129.8740341,-4.545830988
0,29,129.9181421,-4.537204685
0,29,129.9272567,-4.530450128
0,30,127.2346298,-3.821058852
0,30,127.2461187,-3.836224613
0,30,127.2532,-3.849206735
0,30,127.2560209,-3.874534032
0,30,127.2495251,-3.890279745
0,30,127.2426398,-3.900407627
0,30,127.2413675,-3.910816511
0,30,127.2269706,-3.917062728
0,30,127.2095287,-3.914779311
0,30,127.1907268,-3.911730996
0,30,127.1725526,-3.910109892
0,30,127.1604997,-3.899030721
0,30,127.1450861,-3.884983418
0,30,127.1360478,-3.869858901
0,30,127.137933,-3.84685173
0,30,127.1652124,-3.814141534
0,30,127.1818954,-3.8085263
0,30,127.1989852,-3.810316665
0,30,127.2346298,-3.821058852
0,31,122.3212997,-3.511895441
0,31,122.3330184,-3.516696873
0,31,122.3440048,-3.528985284
0,31,122.3522242,-3.543877863
0,31,122.3554794,-3.556573175
0,31,122.3465275,-3.557305597
0,31,122.3266708,-3.56226979
0,31,122.3056747,-3.570733331
0,31,122.2933049,-3.580824477
0,31,122.2846786,-3.562920831
0,31,122.2903752,-3.541192316
0,31,122.3048609,-3.522067967
0,31,122.3212997,-3.511895441
0,32,132.7028101,-3.453301691
0,32,132.7104598,-3.469496352
0,32,132.7146916,-3.486993097
0,32,132.7129012,-3.504164321
0,32,132.7028915,-3.51930104
0,32,132.689952,-3.509535415
0,32,132.6788843,-3.49586354
0,32,132.6711532,-3.479424738
0,32,132.6663518,-3.453383071
0,32,132.6611434,-3.450616144
0,32,132.6442977,-3.451104425
0,32,132.6374618,-3.447523696
0,32,132.6202906,-3.423760675
0,32,132.626801,-3.418389581
0,32,132.6435653,-3.408623956
0,32,132.6516219,-3.40601979
0,32,132.6665145,-3.41025156
0,32,132.681163,-3.423435154
0,32,132.7028101,-3.453301691
0,33,122.4396265,-3.419040623
0,33,122.4612736,-3.436130467
0,33,122.4646916,-3.440850519
0,33,122.4633895,-3.452243748
0,33,122.4586695,-3.466973566
0,33,122.4492294,-3.479750258
0,33,122.4336044,-3.485284113
0,33,122.4257919,-3.477308852
0,33,122.415538,-3.459649347
0,33,122.4025985,-3.430596613
0,33,122.4021102,-3.420505467
0,33,122.4034937,-3.407972915
0,33,122.4065048,-3.396172784
0,33,122.4122827,-3.387790623
0,33,122.4153752,-3.385430597
0,33,122.4178166,-3.384535415
0,33,122.4204208,-3.385186456
0,33,122.4235946,-3.387465102
0,33,122.4284774,-3.39430104
0,33,122.4349064,-3.411390883
0,33,122.4396265,-3.419040623
0,34,127.6154891,-3.307386977
0,34,127.6286727,-3.321872654
0,34,127.6416122,-3.340264581
0,34,127.6435653,-3.356052342
0,34,127.6245223,-3.361748956
0,34,127.603038,-3.356866144
0,34,127.5654403,-3.338474217
0,34,127.5197046,-3.330254816
0,34,127.5035913,-3.32008229
0,34,127.4905705,-3.306817316
0,34,127.4804794,-3.293389581
0,34,127.485118,-3.292087498
0,34,127.5096135,-3.276543878
0,34,127.5127059,-3.273614191
0,34,127.5218205,-3.26181406
0,34,127.5247502,-3.256117446
0,34,127.5263778,-3.254327081
0,34,127.529633,-3.253350519
0,34,127.5322372,-3.254489842
0,34,127.5344344,-3.255791925
0,34,127.5639755,-3.255791925
0,34,127.5830184,-3.267998956
0,34,127.6154891,-3.307386977
0,35,127.7722274,-3.162530206
0,35,127.7844344,-3.168715102
0,35,127.7882593,-3.183282159
0,35,127.7898055,-3.199639581
0,35,127.7963973,-3.211521092
0,35,127.7856551,-3.23430755
0,35,127.7784937,-3.244235935
0,35,127.7664494,-3.246270441
0,35,127.7418726,-3.245700779
0,35,127.6792098,-3.251641534
0,35,127.6585393,-3.245700779
0,35,127.6433212,-3.224379165
0,35,127.6596786,-3.201429946
0,35,127.6873479,-3.178317967
0,35,127.7063094,-3.15634531
0,35,127.7418726,-3.15634531
0,35,127.7534286,-3.150567316
0,35,127.7581486,-3.149509373
0,35,127.7614038,-3.151543878
0,35,127.763357,-3.155938409
0,35,127.7662867,-3.160414321
0,35,127.7722274,-3.162530206
0,36,127.9541122,-2.916680597
0,36,127.9699813,-2.920179946
0,36,127.9853622,-2.92945729
0,36,127.9943954,-2.939060154
0,36,127.9915471,-2.943454685
0,36,127.9835718,-2.948825779
0,36,127.9690861,-2.972263279
0,36,127.9640406,-2.977634373
0,36,127.9609481,-2.983493748
0,36,127.9509383,-3.010918878
0,36,127.9472762,-3.018487238
0,36,127.9342554,-3.025567316
0,36,127.9184676,-3.029229425
0,36,127.8383895,-3.033298435
0,36,127.8269963,-3.028985284
0,36,127.8254501,-3.016534113
0,36,127.8371688,-3.001885675
0,36,127.8540145,-2.989434503
0,36,127.8680119,-2.98430755
0,36,127.8752548,-2.983005467
0,36,127.8796493,-2.979424738
0,36,127.8889266,-2.967217706
0,36,127.896495,-2.961846613
0,36,127.9023544,-2.962497654
0,36,127.9073999,-2.964532159
0,36,127.9123641,-2.963799738
0,36,127.9253036,-2.955173435
0,36,127.9328719,-2.945977472
0,36,127.9337671,-2.934014581
0,36,127.926036,-2.916680597
0,36,127.9541122,-2.916680597
0,37,123.8767196,-2.018487238
0,37,123.8789169,-2.032321873
0,37,123.8878687,-2.05087656
0,37,123.8896591,-2.063246352
0,37,123.8869735,-2.073907159
0,37,123.8805445,-2.069431248
0,37,123.869314,-2.053317967
0,37,123.8642684,-2.055108331
0,37,123.8498641,-2.054864191
0,37,123.8393661,-2.049086196
0,37,123.8453882,-2.035577081
0,37,123.8598739,-2.010511977
0,37,123.8674423,-2.005547784
0,37,123.8767196,-2.018487238
0,38,124.3488876,-1.959567967
0,38,124.3662216,-1.971286717
0,38,124.3720809,-1.992608331
0,38,124.3702906,-2.03899505
0,38,124.3584091,-2.033298435
0,38,124.3347274,-2.004978123
0,38,124.3254501,-2.001153253
0,38,124.3142196,-1.999444269
